                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.5297,                 7.7397,                 1.7967,                      0,                      0,                      0,                      0,                 2.1313,                 5.5356,                 1.4231,             6.5741e-05,             6.5741e-05,             6.5741e-05
